name,brand,reviews.text,reviews.rating,review_label
iPhone 12 Pro Max,Apple,Battery easily lasts a full day.,4,real
iPhone 12 Pro Max,Apple,Premium design and fantastic display.,4,real
iPhone 12 Pro Max,Apple,Not worth the price.,2,real
iPhone 12 Pro Max,Apple,Premium design and fantastic display.,4,real
iPhone 12 Pro Max,Apple,Great value for the price.,5,real
iPhone 12 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 12 Pro Max,Apple,Phone overheats during gaming.,2,real
iPhone 12 Pro Max,Apple,Not worth the price.,3,real
iPhone 12 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 12 Pro Max,Apple,Battery easily lasts a full day.,4,real
iPhone 12 Pro Max,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 12 Pro Max,Apple,Software bugs appear frequently.,3,real
iPhone 12 Pro Max,Apple,Not worth the price.,2,real
iPhone 12 Pro Max,Apple,Battery drains quickly during normal use.,3,real
iPhone 12 Pro Max,Apple,Battery drains quickly during normal use.,2,real
iPhone 12 Pro Max,Apple,Performance drops while multitasking.,2,real
iPhone 12 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 12 Pro Max,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 12 Pro Max,Apple,Phone overheats during gaming.,1,real
iPhone 12 Pro Max,Apple,Performance drops while multitasking.,1,real
iPhone 12 Pro Max,Apple,Excellent performance and smooth UI.,4,real
iPhone 12 Pro Max,Apple,Performance drops while multitasking.,3,real
iPhone 12 Pro Max,Apple,Software bugs appear frequently.,1,real
iPhone 12 Pro Max,Apple,Phone overheats during gaming.,3,real
iPhone 12 Pro Max,Apple,Excellent performance and smooth UI.,5,real
iPhone 12 Pro Max,Apple,Battery easily lasts a full day.,5,real
iPhone 12 Pro Max,Apple,Performance drops while multitasking.,2,real
iPhone 12 Pro Max,Apple,Software bugs appear frequently.,2,real
iPhone 12 Pro Max,Apple,Software bugs appear frequently.,1,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Battery drains quickly during normal use.,2,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Battery drains quickly during normal use.,1,real
iPhone 13,Apple,Not worth the price.,3,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Camera quality is disappointing.,3,real
iPhone 13,Apple,Performance drops while multitasking.,3,real
iPhone 13,Apple,Software bugs appear frequently.,1,real
iPhone 13,Apple,Camera quality is disappointing.,2,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Camera quality is disappointing.,2,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Not worth the price.,2,real
iPhone 13,Apple,Excellent performance and smooth UI.,4,real
iPhone 13,Apple,Camera quality is disappointing.,3,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Excellent performance and smooth UI.,4,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Camera quality is disappointing.,2,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,4,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Software bugs appear frequently.,1,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Software bugs appear frequently.,2,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Excellent performance and smooth UI.,4,real
iPhone 13,Apple,Camera quality is disappointing.,3,real
iPhone 13,Apple,Phone overheats during gaming.,2,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Great value for the price.,4,real
iPhone 13,Apple,Excellent performance and smooth UI.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Performance drops while multitasking.,1,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Camera quality is disappointing.,3,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Great value for the price.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13,Apple,Camera quality is disappointing.,1,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Not worth the price.,3,real
iPhone 13,Apple,Great value for the price.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Great value for the price.,4,real
iPhone 13,Apple,Software bugs appear frequently.,3,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Great value for the price.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Camera quality is disappointing.,1,real
iPhone 13,Apple,Battery drains quickly during normal use.,1,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Excellent performance and smooth UI.,5,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Premium design and fantastic display.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Software bugs appear frequently.,2,real
iPhone 13,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Premium design and fantastic display.,5,real
iPhone 13,Apple,Battery easily lasts a full day.,4,real
iPhone 13,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,2,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,4,real
iPhone 13 Mini,Apple,Phone overheats during gaming.,2,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,1,real
iPhone 13 Mini,Apple,Great value for the price.,5,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,4,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Phone overheats during gaming.,2,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,4,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Not worth the price.,3,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,1,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,2,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13 Mini,Apple,Performance drops while multitasking.,3,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Not worth the price.,1,real
iPhone 13 Mini,Apple,Performance drops while multitasking.,3,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Phone overheats during gaming.,2,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Performance drops while multitasking.,1,real
iPhone 13 Mini,Apple,Great value for the price.,4,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13 Mini,Apple,Great value for the price.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,4,real
iPhone 13 Mini,Apple,Great value for the price.,4,real
iPhone 13 Mini,Apple,Great value for the price.,5,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Phone overheats during gaming.,2,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Great value for the price.,5,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,4,real
iPhone 13 Mini,Apple,Performance drops while multitasking.,3,real
iPhone 13 Mini,Apple,Great value for the price.,5,real
iPhone 13 Mini,Apple,Not worth the price.,1,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,4,real
iPhone 13 Mini,Apple,Camera quality is disappointing.,3,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,1,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Not worth the price.,3,real
iPhone 13 Mini,Apple,Not worth the price.,1,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,3,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,2,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,1,real
iPhone 13 Mini,Apple,Camera quality is disappointing.,2,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Not worth the price.,1,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,1,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,3,real
iPhone 13 Mini,Apple,Performance drops while multitasking.,2,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13 Mini,Apple,Great value for the price.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,1,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,3,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,3,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,4,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,2,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Very fast phone and perfect for gaming.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,4,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,2,real
iPhone 13 Mini,Apple,Not worth the price.,3,real
iPhone 13 Mini,Apple,Not worth the price.,2,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,5,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,3,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Excellent performance and smooth UI.,4,real
iPhone 13 Mini,Apple,Not worth the price.,2,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Camera quality is disappointing.,3,real
iPhone 13 Mini,Apple,Not worth the price.,3,real
iPhone 13 Mini,Apple,Not worth the price.,3,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,2,real
iPhone 13 Mini,Apple,Software bugs appear frequently.,1,real
iPhone 13 Mini,Apple,Great value for the price.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,5,real
iPhone 13 Mini,Apple,Great value for the price.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Mini,Apple,Phone overheats during gaming.,1,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,5,real
iPhone 13 Mini,Apple,Performance drops while multitasking.,3,real
iPhone 13 Mini,Apple,Amazing camera quality and strong battery life.,4,real
iPhone 13 Mini,Apple,Not worth the price.,1,real
iPhone 13 Mini,Apple,Camera quality is disappointing.,2,real
iPhone 13 Mini,Apple,Battery easily lasts a full day.,4,real
iPhone 13 Mini,Apple,Battery drains quickly during normal use.,3,real
iPhone 13 Mini,Apple,Not worth the price.,2,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,4,real
iPhone 13 Mini,Apple,Premium design and fantastic display.,5,real
iPhone 13 Pro,Apple,Battery easily lasts a full day.,4,real
iPhone 13 Pro,Apple,Very fast phone and perfect for gaming.,5,real
iPhone 13 Pro,Apple,Premium design and fantastic display.,4,real
